FID	IID	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
M028	NA19763	0.1967927	-0.04786164	0.11309	-0.09946219	0.3251629	-0.005867576	-0.00207304	-0.0047328	-0.0001991831	-0.0003083502
M031	NA19770	0.1780148	-0.1155651	0.06827618	-0.09280861	0.194606	0.00305442	0.008996617	0.01265292	0.006122786	-1.798335e-05
M002	NA19670	0.1940805	-0.09160527	0.1076752	-0.08450103	0.2316163	-0.01785124	-0.0127241	-0.004772307	0.005419611	0.008025085
M014	NA19716	0.1911847	-0.05691213	0.1012047	-0.09790624	0.2771064	-0.0001445751	-0.0009799219	-0.01123322	-0.01609045	-0.00543742
M024	NA19750	0.1779357	-0.151734	0.05823046	-0.07728892	0.1299233	0.01984425	-0.004107522	-0.004889212	0.01134962	0.01890451
M037	NA19789	0.1807307	-0.09118651	0.08601216	-0.07614395	0.2272652	-0.003341402	0.005307166	-0.01172575	-0.01197336	0.006263853
M011	NA19685	0.1950533	-0.09188202	0.1032385	-0.1058591	0.2998609	0.04781848	-0.0003433512	0.2664299	-0.09230882	-0.08430186
M009	NA19679	0.1836055	-0.2606788	0.0130473	-0.04331502	-0.02832749	1.864613e-05	0.04525661	-0.3673276	0.2874633	0.3236156
M005	NA19652	0.179155	-0.1619783	0.06051284	-0.06641245	0.1164261	0.006872424	-0.01284477	-0.001826606	0.02408088	0.01275724
2561	NA21297	-0.2338092	-0.003438806	-0.1192262	-0.02250758	0.01535225	-0.01719525	-0.02737992	-0.001833529	-0.01832076	-0.002137058
2582	NA21379	-0.2240224	-0.01772017	-0.1532428	-0.04348955	0.02913498	0.03088349	0.02344272	0.01579318	-0.01676797	0.03456816
2635	NA21528	-0.1782603	-0.03017733	-0.1740532	-0.02643079	0.03073138	0.03800953	-0.07462861	0.04463529	0.1081255	0.03225908
2596	NA21423	-0.1981062	-0.0270683	-0.2102817	-0.0595471	0.03629482	0.1124606	0.1002754	0.0009412261	0.08726193	-0.05604248
2674	NA21634	-0.226983	-0.002658852	-0.1626707	-0.05296846	0.02423425	0.05882108	0.03222703	0.01461646	-0.01036947	0.02015767
2563	NA21302	-0.1880611	-0.02323847	-0.2050602	-0.05047737	0.03677783	0.04383081	-0.06921401	0.02158803	-0.07312776	0.0523124
2602	NA21447	-0.2207317	-0.01271931	-0.1731871	-0.03172382	0.03718895	0.0250753	0.06941798	0.005378555	0.02433059	-0.0392541
2637	NA21513	-0.2138456	-0.03027367	-0.2170873	-0.06296767	0.0455597	0.1677057	-0.003244904	0.01534113	-0.0101895	-0.04177593
2587	NA21400	-0.2254579	-0.0210717	-0.1767609	-0.03427531	0.03334678	0.006845773	-0.004394733	-0.1485432	-0.1226237	-0.06924092
2608	NA21454	-0.2311334	-0.0160234	-0.1443679	-0.03616393	0.0212788	-0.07757756	-0.0004851877	0.002660468	-0.009249268	0.02615917
2615	NA21480	-0.2384433	-0.002399967	-0.1601452	-0.03993492	0.02195016	-0.1446709	0.06558623	-0.007313284	0.02716466	-0.001727707
2666	NA21608	-0.1937062	-0.01301218	-0.1998942	-0.0391292	0.05533191	0.1455331	-0.08677531	0.02225646	-0.0557351	0.0242729
2699	NA21717	-0.1533355	-0.0305391	-0.1739369	-0.01713273	0.03771438	-0.002760285	-0.06346136	-0.02017843	0.01839903	0.029733
2614	NA21476	-0.2260729	-0.01485547	-0.1644428	-0.03529281	0.03388389	-0.09363246	0.09863409	-0.008679974	0.008480142	-0.02694131
2584	NA21384	-0.2397393	-0.002474606	-0.1646218	-0.03490663	0.01978285	-0.199154	-0.5685098	0.1177918	0.3836444	-0.1373202
2586	NA21391	-0.211027	-0.01843309	-0.1810058	-0.03608641	0.01766233	-0.1517465	0.08463566	-0.0003360775	0.03313996	-0.02427932
2699	NA21716	-0.2429551	-0.01402516	-0.1392633	-0.03962172	0.01834586	-0.03601155	-0.02519039	-0.01247874	-0.008359342	0.02630184
2614	NA21477	-0.2235525	-0.01197689	-0.2046208	-0.04437088	0.03993832	-0.3847453	0.2906906	-0.009627489	0.0875472	-0.1332953
2583	NA21382	-0.2249521	-0.007261024	-0.1529868	-0.03279484	0.03409476	-0.1319325	-0.2158521	0.04737036	0.1427152	-0.04799483
2677	NA21686	-0.2164033	-0.01476716	-0.2168884	-0.06920221	0.03537071	0.2176316	0.0004482632	0.02829218	-0.003159325	-0.05290812
2572	NA21336	-0.2110825	-0.01569871	-0.1617448	-0.02347961	0.02469469	-0.009500696	-0.0291364	-0.005456642	-0.01648051	0.0108112
NA21741	NA21741	-0.2110672	-0.02351567	-0.1593347	-0.04133741	0.0221216	-0.003797948	-0.01826915	-0.008822456	-0.01145899	-0.004642697
2654	NA21576	-0.2158472	-0.01887135	-0.1791475	-0.03932196	0.02597095	0.008821396	0.0407734	-0.01985598	-0.01441633	-0.0181786
NA21740	NA21740	-0.2111615	-0.01209791	-0.1636579	-0.05005211	0.02936293	-0.02408641	-0.04409874	-0.0987789	-0.06883596	-0.005874425
2607	NA21451	-0.209929	-0.02225409	-0.1713812	-0.02809047	0.02604798	0.006905979	0.01829494	0.003463157	-0.02629232	-0.009326102
NA21733	NA21733	-0.2089336	-0.03051886	-0.1636312	-0.03840361	0.02698883	-0.004369842	0.05777234	-0.03620089	-0.03907541	-0.01677685
2667	NA21616	-0.2325057	-0.008787516	-0.1069348	-0.02410166	0.0228078	0.003943061	-0.003923741	0.02273257	-0.02033038	0.01562507
2600	NA21434	-0.2042332	-0.01984034	-0.1326019	-0.0323852	0.02689085	-0.04214016	0.003883476	0.004415614	-0.0008317879	0.01149173
NA21784	NA21784	-0.2100277	-0.02318071	-0.1589652	-0.04041489	0.03271479	-0.03557489	0.01381036	-0.009624907	-0.02539286	-0.007227685
2562	NA21300	-0.2163314	-0.0146623	-0.191317	-0.04829763	0.03454112	0.1603241	0.05081195	0.02012725	0.0851591	-0.0541681
2601	NA21435	-0.2017749	-0.01666191	-0.1955185	-0.05206735	0.03364321	0.1218097	0.0185412	0.01227311	-0.01368619	0.0158318
2578	NA21357	-0.2075385	-0.01956253	-0.1940099	-0.04141785	0.03178068	-0.003164084	0.07544834	-0.06323393	-0.04903061	-0.02150724
2577	NA21355	-0.2178588	-0.0148558	-0.1486901	-0.03364566	0.02390289	-0.01741789	-0.007947362	0.01611769	-0.01703517	0.021207
2655	NA21578	-0.2023269	-0.009826961	-0.1404873	-0.03268424	0.02530147	-0.01859703	-0.04840607	-0.06901515	-0.04397819	-0.01933932
2593	NA21414	-0.220282	-0.02078706	-0.1624034	-0.03151493	0.02870488	0.001058657	-0.03208062	0.0001386729	-0.01394275	0.01635623
2620	NA21491	-0.2149201	-0.01871008	-0.1342719	-0.03733864	0.02853881	-0.007153805	-0.008728025	0.00610759	-0.01281939	0.01715466
2589	NA21405	-0.2167163	-0.02381412	-0.1830569	-0.04979679	0.04020193	-0.03924622	-0.167017	-0.4407685	-0.2988791	-0.197678
2567	NA21313	-0.2015306	-0.01762158	-0.2143566	-0.06172434	0.03838009	0.2025908	0.1339241	0.03024504	0.2493167	-0.1312095
2618	NA21486	-0.2099108	-0.01665766	-0.1704738	-0.03333069	0.03023055	-0.03003948	0.05447811	0.02208297	0.01376187	-0.002479746
2608	NA21453	-0.1999599	-0.02625416	-0.1674114	-0.02862927	0.02525092	-0.02941478	-0.09644539	-0.0008463634	-0.06874594	0.1190444
2584	NA21386	-0.2292253	-0.01120956	-0.1765891	-0.04082706	0.02266773	-0.1433633	-0.4550931	0.09314511	0.2881987	-0.09374285
2666	NA21614	-0.2171702	-0.006733142	-0.224238	-0.05753617	0.05086123	0.1784394	-0.06483209	0.01151913	-0.04072664	0.005571567
2586	NA21390	-0.2007726	-0.02057505	-0.1705974	-0.04343468	0.03647513	-0.04906687	-0.02784991	-0.006343957	0.002258581	-0.001774572
2664	NA21600	-0.2203466	-0.01504944	-0.1471896	-0.03194329	0.03371467	-0.01734381	-0.007349814	-0.01713476	-0.03421935	0.01080599
2621	NA21494	-0.2227276	-0.01023186	-0.1780573	-0.0439714	0.04600251	0.05743524	-0.08427234	0.03233836	0.06954937	0.1585538
2621	NA21522	-0.2355151	-0.008565432	-0.1877542	-0.04669727	0.03482118	0.08058738	-0.04063921	0.03682212	0.1487474	0.0833099
2619	NA21488	-0.2247217	-0.02249673	-0.2024668	-0.04206267	0.03843386	-0.4772649	0.2914045	0.004662464	0.1279082	-0.1497104
2567	NA21362	-0.214307	-0.01594861	-0.1575478	-0.03705707	0.03662726	-0.009175389	0.05245628	0.0114755	0.1085458	-0.04743364
2587	NA21401	-0.2140748	-0.03139345	-0.1934821	-0.04664424	0.0422105	-0.02279263	-0.1046209	-0.3919148	-0.2834671	-0.1754434
2615	NA21479	-0.2479361	-0.0009209789	-0.1148927	-0.02968875	0.02599033	-0.05472134	0.01505305	-0.02135841	-0.002832381	0.05106082
2585	NA21389	-0.2389493	-0.003986689	-0.1650482	-0.04342765	0.02175746	-0.1850007	-0.5181615	0.1041793	0.3485365	-0.1276649
2678	NA21650	-0.2313718	-0.01011088	-0.1518577	-0.03275742	0.02503873	0.001033481	-0.03942177	0.002163106	9.215493e-05	0.01027036
NA21768	NA21768	-0.2631624	0.005559664	-0.05494958	-0.008146962	0.006226177	-0.004540571	-0.02832084	-0.006297975	-0.01517632	0.02780149
2620	NA21582	-0.2004834	-0.02498342	-0.1601316	-0.04960249	0.02561611	0.01335097	-0.01804586	-0.01145029	-0.00714191	-0.003141638
NA21776	NA21776	-0.260282	0.002370123	-0.05763103	-0.004825107	0.01460483	-0.01311256	0.002412975	0.01342913	-0.02020132	0.03479958
2654	NA21575	-0.2455158	0.005981756	-0.09014671	-0.03049897	0.00999217	0.01210613	-0.01913844	0.03196334	0.005157266	0.03253703
NA21825	NA21825	-0.1982924	-0.01637964	-0.1511	-0.03128162	0.02757541	0.0558018	-0.003137685	0.01207899	-0.01058937	0.02697498
2700	NA21719	-0.2426459	-0.001325702	-0.09952457	-0.02242713	0.01649208	-0.01588682	0.01131977	0.009054204	-0.02726304	0.01327936
2582	NA21378	-0.2073583	-0.01726884	-0.1760151	-0.04409528	0.03065032	-0.007523508	-0.08729418	0.01153125	-0.0632467	0.1315557
2580	NA21368	-0.2147755	-0.02354391	-0.1572749	-0.04032883	0.01589151	-0.008722827	0.008702038	-0.02720806	-0.03474563	-0.0001016287
2653	NA21573	-0.2555867	0.001759943	-0.07673247	-0.03493273	0.008384377	-0.02192675	-0.0344659	0.01801777	-0.03220854	0.04394706
2571	NA21320	-0.208849	-0.02574363	-0.2391866	-0.07799348	0.03815551	0.23814	0.1938415	0.007894127	0.1797608	-0.1405646
2689	NA21678	-0.2156438	-0.02162664	-0.1959208	-0.05407876	0.03622546	0.02814404	0.06359545	0.08286958	0.0006861738	0.03160042
2690	NA21682	-0.2434304	-0.006428152	-0.1631895	-0.04245893	0.0277169	0.04911623	-0.04217676	0.03035171	0.08686288	0.06850196
2701	NA21723	-0.2054118	-0.03072522	-0.1924045	-0.04632574	0.01528095	-0.004618591	0.03620501	-0.029431	-0.02521004	-0.01408284
2578	NA21356	-0.2264176	0.002088968	-0.1343809	-0.03540754	0.02318257	0.01430087	0.0001570756	0.0104117	-0.02919685	-0.003443295
2571	NA21685	-0.2692152	0.01867686	-0.05008962	-0.01521856	0.002279692	-0.02250412	0.01103207	0.01177648	-0.01177763	0.04518109
2573	NA21339	-0.2092388	-0.02345409	-0.1736935	-0.03770818	0.02947989	0.02929935	0.005713738	-0.0554396	-0.0191843	-0.009579915
2653	NA21574	-0.2642243	0.01467898	-0.0433809	-0.01936714	0.001834301	-0.0001190515	-0.02183055	0.02020642	-0.01106673	0.03522598
NA21826	NA21826	-0.2751493	0.01388603	-0.03812554	-0.006503944	0.0209302	-0.02029364	-0.02242881	0.01390364	-0.02476672	0.0428416
2613	NA21519	-0.2160551	-0.01680892	-0.1736468	-0.04303269	0.03835848	-0.01408778	0.03469668	0.07275313	-0.04151816	0.04820337
2670	NA21611	-0.2107402	-0.01226786	-0.1203815	-0.0286057	0.01830638	0.0009290566	-0.0160274	-0.00317281	-0.01361457	-0.002578811
2673	NA21632	-0.2175073	-0.01171512	-0.1374978	-0.03545145	0.03028445	-0.01478852	-0.02344042	-0.006874517	-0.01926237	-0.0002999887
2619	NA21489	-0.22155	-0.01688143	-0.1908303	-0.04518063	0.03651351	-0.3497493	0.2546067	-0.01259095	0.08463998	-0.1186453
2619	NA21490	-0.22796	-0.01741306	-0.2087957	-0.04270866	0.04058878	-0.5151831	0.3353638	0.001450895	0.1333371	-0.1640832
2588	NA21404	-0.2197128	-0.02287469	-0.1912988	-0.05249015	0.04039312	-0.06284298	-0.1396134	-0.3653554	-0.2647589	-0.1704607
2583	NA21383	-0.2266048	-0.009104738	-0.1581138	-0.02918804	0.02469092	-0.1065167	-0.1676371	0.04837699	0.08876198	-0.01644937
2634	NA21526	-0.2154161	-0.01887228	-0.1691845	-0.05040997	0.02268263	-0.00709802	-0.07809133	-0.01564891	-0.006556341	0.008109129
2634	NA21583	-0.221841	-0.02043628	-0.1569808	-0.02930793	0.02449543	-0.01166415	-0.04677737	-0.05040539	-0.06993619	0.01226134
2563	NA21303	-0.2086375	-0.01792159	-0.203049	-0.05531545	0.03782784	0.08357921	-0.05882578	0.007953965	-0.01309558	0.005756896
2603	NA21440	-0.2191134	-0.03400621	-0.1896597	-0.04571148	0.02626532	0.009805922	-0.01026338	0.01721522	-0.006293798	0.02367032
2584	NA21385	-0.2157516	-0.01941219	-0.1613439	-0.03940721	0.02631435	-0.03312368	-0.1616657	0.03567526	0.0818588	-0.01623093
2666	NA21615	-0.176931	-0.03238733	-0.144178	-0.01565264	0.0385741	0.06149488	-0.07540165	0.0275216	-0.04019287	0.03086259
2608	NA21455	-0.2113122	-0.02186751	-0.1646673	-0.02813373	0.02628922	-0.06389878	-0.06995966	0.003399469	-0.05162694	0.09821053
2633	NA21525	-0.2264786	-0.03459498	-0.2139089	-0.06151392	0.03922298	0.05342746	0.1073528	-0.01813401	-0.03144074	-0.04387677
2587	NA21399	-0.2083868	-0.03038019	-0.1843593	-0.05234136	0.03819403	-0.03587862	-0.167271	-0.4845001	-0.3291665	-0.2146912
2585	NA21388	-0.222113	-0.005126125	-0.1796252	-0.03910129	0.02251611	-0.1565779	-0.4173875	0.08841607	0.2807789	-0.1052453
2664	NA21599	-0.2188821	-0.01500374	-0.1669554	-0.03218858	0.03623304	0.01037928	0.008395029	-0.01837806	-0.04534608	0.01044458
2677	NA21647	-0.2202987	-0.01860496	-0.1929999	-0.04326103	0.02546672	0.08320379	0.008191216	0.00838538	-0.01610434	0.01658566
2567	NA21312	-0.2131543	-0.01638805	-0.2465207	-0.07631623	0.04079603	0.3416842	0.1762768	0.02865424	0.2961546	-0.169303
2602	NA21438	-0.2290234	-0.01054199	-0.1623844	-0.04907121	0.02519294	-0.1524158	0.1455236	-0.0003154945	0.07710406	-0.07523671
2636	NA21509	-0.2104776	-0.02233404	-0.1927317	-0.0457635	0.02708767	0.004391056	0.0839256	-0.05195194	-0.04933555	-0.02084825
2613	NA21473	-0.2111539	-0.01455507	-0.1998889	-0.05508203	0.04366945	0.1385962	0.002695489	0.02283001	0.001217448	-0.03172829
2590	NA21408	-0.2091216	-0.02298736	-0.1583459	-0.03326718	0.02848349	0.03119607	0.01379567	0.01383077	-0.01578064	-0.01407096
2636	NA21510	-0.2153018	-0.01884304	-0.1497844	-0.03399393	0.01423584	-0.01092558	0.002821559	-0.0246394	-0.02193613	0.02427978
2576	NA21352	-0.2274507	-0.01170215	-0.144943	-0.02652213	0.0274824	-0.004516752	-0.01642421	0.003892511	-0.04607245	0.01984516
2667	NA21617	-0.2180059	-0.01573936	-0.2217882	-0.05947725	0.04001008	0.268566	0.08524887	0.04467624	0.1329881	-0.08684695
2629	NA21520	-0.2148469	-0.02497658	-0.24109	-0.07928059	0.04838211	0.3126897	0.06384354	0.04246543	0.1014287	-0.09689548
2594	NA21418	-0.2060195	-0.02205093	-0.1380423	-0.03450023	0.03179509	-0.005443181	-0.001606055	0.0004911079	-0.009211471	0.0214014
2580	NA21367	-0.2197433	-0.0210922	-0.1899258	-0.04606126	0.03724863	0.07691474	0.02613928	-0.01542456	0.04872579	0.0007479596
2606	NA21448	-0.2184872	-0.01786437	-0.1587376	-0.03503643	0.03730119	-0.01236137	-0.08559866	-0.005186209	-0.06769952	0.08931716
2690	NA21683	-0.2084079	-0.01625747	-0.1795109	-0.05589205	0.03734739	0.08678975	-0.03422047	-0.08171014	-0.08707116	-0.07693426
NA21738	NA21738	-0.2198466	-0.01711532	-0.1284715	-0.02957024	0.02078996	0.0001592987	-0.0004460617	0.000296807	-0.0185725	0.01596962
NA21739	NA21739	-0.2435914	0.00625414	-0.09760453	-0.02781119	0.02179303	-0.009604464	-0.02019182	0.003863431	-0.02463162	0.01139907
2594	NA21417	-0.2022555	-0.03105607	-0.1969637	-0.04799508	0.02903405	0.0344025	0.02433916	0.0005352065	-0.006174	0.002931824
2593	NA21415	-0.2062347	-0.01073088	-0.1547053	-0.03222122	0.03163741	0.01896164	-0.009336658	-0.02885558	-0.03744197	-0.009312876
2632	NA21521	-0.2222357	-0.01545595	-0.1478192	-0.03547296	0.04303449	0.008550982	0.01589873	0.008844028	-0.04754443	0.009921771
2633	NA21523	-0.2194596	-0.02820442	-0.2387331	-0.07002012	0.03995812	0.1284212	0.1466595	-0.0095126	-0.01679298	-0.07572612
2569	NA21580	-0.2211332	-0.02536682	-0.1541074	-0.03172646	0.02878345	-0.06123533	0.02992448	0.006706953	5.127068e-05	-0.0007956384
2566	NA21311	-0.211054	-0.01993743	-0.2010905	-0.0695393	0.0246713	0.1982854	0.1248749	-0.01431452	0.1641839	-0.1084025
2674	NA21636	-0.2254879	-0.01054409	-0.1980942	-0.06404434	0.03012236	0.05704673	0.05656193	0.05810734	-0.005892017	0.03263553
2579	NA21360	-0.230004	-0.02251292	-0.1239394	-0.03435191	0.023768	0.01137171	-0.01621899	-0.02246887	-0.04534198	0.01267509
2563	NA21301	-0.1854533	-0.02069597	-0.1742697	-0.04148894	0.02145048	-0.002510953	-0.05523991	0.0306738	-0.08976487	0.08970899
2677	NA21648	-0.2156153	-0.01684157	-0.222919	-0.05816289	0.03197578	0.190046	-0.001480556	0.02323279	-0.01028696	-0.02096929
2603	NA21441	-0.2294956	-0.009751775	-0.138792	-0.02509343	0.01088121	0.0008572078	0.002019747	0.009256659	-0.01275694	0.004705233
2579	NA21359	-0.2216004	-0.02087866	-0.1550863	-0.04363796	0.03085468	0.02852951	-0.01016139	-0.0208009	-0.01496937	0.01230128
2596	NA21424	-0.2066854	-0.02604206	-0.200983	-0.0581457	0.03779938	0.08902917	0.07462666	-0.01568639	0.01469173	-0.01628222
2579	NA21361	-0.2207029	-0.02279497	-0.1512121	-0.04777499	0.02716484	0.02563874	-0.0193133	-0.02336223	-0.042182	0.01331616
2637	NA21514	-0.196244	-0.03539909	-0.2139026	-0.05030524	0.03976906	0.1384729	-0.04709131	0.0121119	-0.01748003	-0.01300431
2615	NA21478	-0.229559	-0.01165932	-0.1848511	-0.04063527	0.03010831	-0.227265	0.1326157	0.005850886	0.05830862	-0.06838011
2575	NA21366	-0.2112262	-0.02541622	-0.2072457	-0.05605729	0.02286547	0.0910706	0.06169199	0.02232277	-0.06025002	0.003420624
2588	NA21402	-0.2214312	-0.02516803	-0.185259	-0.06032231	0.03880712	-0.0486276	-0.1804394	-0.4879086	-0.3456359	-0.2158976
2575	NA21344	-0.2002504	-0.01468148	-0.1708258	-0.04778871	0.02141957	0.008690427	-0.04478955	0.03450382	-0.08400494	0.07795184
2575	NA21365	-0.217489	-0.02769389	-0.2449418	-0.06961531	0.03745964	0.1464131	0.1510828	0.001729743	-0.01154768	-0.08272864
2569	NA21317	-0.2182433	-0.01879548	-0.1844131	-0.04171962	0.04292609	-0.0408401	0.04731654	0.07674195	-0.02806152	0.02493582
2634	NA21527	-0.223506	-0.02452993	-0.1756586	-0.04371277	0.02381578	-0.009296472	-0.07906758	-0.03175192	-0.04385229	0.02011273
2565	NA21307	-0.2107129	-0.02438559	-0.1674753	-0.03982122	0.02621099	0.01361938	0.0009547169	0.01251704	-0.04012695	0.02533962
2637	NA21512	-0.1840599	-0.03188046	-0.1856132	-0.02724678	0.03140069	0.04955164	-0.06831359	0.005392114	-0.0262239	0.01801849
2699	NA21718	-0.2003659	-0.02026115	-0.168259	-0.03464659	0.03458825	-0.01758444	-0.06369795	-0.02280708	0.01352628	0.03960697
2566	NA21363	-0.1944971	-0.01305925	-0.2011511	-0.04849777	0.0366725	0.114823	-0.006146827	-0.003746131	-0.02460383	-0.03719531
2585	NA21387	-0.2485404	0.0006197045	-0.1285887	-0.03608178	0.02842763	-0.1527936	-0.4381308	0.08434723	0.2867945	-0.09295146
2663	NA21596	-0.2126094	-0.02853217	-0.1946028	-0.05403177	0.04350045	0.07718777	0.074199	-0.005127833	0.005053665	-0.004471504
2692	NA21693	-0.209887	-0.01151019	-0.1486273	-0.03163512	0.03244056	-0.003856441	-0.01603575	0.007600833	-0.005633877	0.005088599
2657	NA21587	-0.1930492	-0.02029455	-0.1895895	-0.02739988	0.02989241	0.03906308	-0.0943538	0.03928459	0.1040374	0.03646197
2635	NA21529	-0.2296087	-0.005856139	-0.1336401	-0.03276016	0.02019891	-0.08179467	-0.01285289	0.004873458	0.04511688	-0.01528391
2601	NA21436	-0.1568334	-0.03823468	-0.145849	-0.0133295	0.03505321	-0.001553491	-0.01549632	0.007803876	-0.01302579	0.00728025
2595	NA21420	-0.214594	-0.02172864	-0.1795441	-0.05495551	0.03084586	0.00301066	0.03808438	0.04163482	-0.02305071	0.01261804
2568	NA21364	-0.2258186	-0.01593026	-0.1186268	-0.03113234	0.01902703	-0.002129122	0.001726996	-0.004560832	-0.03747764	0.002628257
2691	NA21689	-0.2543597	0.003314858	-0.06584167	-0.01607244	0.005377258	-0.02624197	-0.009065538	-0.003252551	-0.02627226	0.03912586
2663	NA21597	-0.2052868	-0.01561228	-0.1918063	-0.04993077	0.04338061	0.001621897	0.05983559	0.04971226	-0.01384343	0.01940299
2576	NA21353	-0.2285094	-0.01031868	-0.1168213	-0.03763584	0.03073677	-0.002716932	0.006009359	0.002718839	-0.01247708	0.02116577
2674	NA21635	-0.2267582	-0.01435948	-0.2037927	-0.05577852	0.0361868	0.02603824	0.06414584	0.08387316	-0.004215288	0.02931454
2602	NA21439	-0.2200971	-0.008956775	-0.1763886	-0.03999731	0.0358162	-0.07336602	0.1241366	-0.002520636	0.06572058	-0.07744018
2588	NA21403	-0.2144568	-0.02066675	-0.1686178	-0.04155712	0.02426688	-0.05489699	-0.04210869	-0.1231187	-0.103377	-0.06174752
2664	NA21601	-0.2233449	-0.01946071	-0.1720757	-0.0390733	0.02806854	-0.00183304	0.004611244	-0.02068574	-0.04847796	0.01158517
2565	NA21308	-0.2270631	-0.016159	-0.1651398	-0.04240408	0.01706243	0.04017463	0.03602288	0.0409447	-0.02572497	0.03841788
2638	NA21613	-0.2150854	-0.01965143	-0.2239628	-0.06753448	0.04729394	0.2910162	0.06116069	0.03648502	0.08376424	-0.09391452
2595	NA21421	-0.2166949	-0.02072456	-0.1565876	-0.03328926	0.0206885	-0.04804264	0.05194279	0.0119624	0.00503799	0.00981723
2673	NA21631	-0.2151836	-0.02207482	-0.1534205	-0.0405811	0.02668675	-0.02035505	-0.007346123	-0.02578113	-0.03032846	-0.02402952
2565	NA21309	-0.2166519	-0.02429838	-0.1740105	-0.04177365	0.02483302	0.03923149	0.02230736	0.04206527	-0.04013135	0.04930267
2668	NA21620	-0.2205804	-0.01249819	-0.1307544	-0.03036845	0.01852107	-0.01978762	-0.006721867	0.008399154	-0.02305715	0.001637642
2596	NA21425	-0.2067703	-0.02107245	-0.2214764	-0.06797024	0.03480686	0.1174542	0.1144081	-0.007786184	0.06235794	-0.04089886
2569	NA21316	-0.218725	-0.008000622	-0.1865056	-0.04564986	0.04263263	-0.02541419	0.04475709	0.1107854	-0.0428405	0.05124598
2618	NA21487	-0.2217429	-0.01364319	-0.1875286	-0.03093238	0.03077942	-0.1870346	0.1375777	0.02328154	0.04984521	-0.03273741
2618	NA21485	-0.2249449	-0.01631605	-0.1807794	-0.0359864	0.03218639	-0.2590029	0.1648938	0.009458812	0.04905081	-0.05762356
2583	NA21381	-0.2151754	-0.008391433	-0.151184	-0.04556891	0.01681479	-0.04900884	-0.07413973	0.02895723	0.005188821	0.03443563
2603	NA21442	-0.2289372	-0.02400375	-0.1732087	-0.04117621	0.02520298	0.003911803	-0.003171018	0.02592058	-0.02211754	0.008797514
2668	NA21619	-0.2335173	-0.01513746	-0.1697172	-0.04477942	0.03818835	0.03543705	0.01256708	0.03901572	0.004045097	0.00769279
2560	NA21295	-0.2396866	-0.01319612	-0.1124242	-0.02507126	0.02807786	-0.02349586	-0.005707835	0.02421579	-0.009970778	0.01816884
2639	NA21517	-0.2384103	0.003189582	-0.129269	-0.0338882	0.02156889	0.03360689	0.01024451	0.02824751	-0.009244492	0.02609994
2568	NA21314	-0.208651	-0.02215065	-0.2191433	-0.07861436	0.03217559	0.2685532	0.1705116	0.002509808	0.2542328	-0.1465528
2560	NA21333	-0.2217409	-0.01829289	-0.1443818	-0.03274539	0.02251412	0.02161546	0.006617109	-0.01096718	-0.01122608	0.01574647
2609	NA21457	-0.2024553	-0.01956746	-0.1886812	-0.05140777	0.0382472	0.08622236	-0.03750431	-0.09137773	-0.08815831	-0.09174281
2701	NA21722	-0.180554	-0.03015964	-0.1357912	-0.023489	0.03837158	0.005831381	-0.01344372	-0.008351044	-0.02658775	0.027532
2570	NA21318	-0.2231572	-0.01116577	-0.1750903	-0.04265769	0.04249723	-0.01459569	0.04263776	0.1001302	-0.0355296	0.05443771
2581	NA21370	-0.2277286	-0.02178842	-0.2193806	-0.05973114	0.03892048	0.2094785	0.02991166	0.04204031	0.1880272	-0.01188151
2614	NA21475	-0.2296197	-0.02769571	-0.2119586	-0.04332107	0.04368747	-0.5429231	0.3757771	0.0003509952	0.1376367	-0.18157
2633	NA21524	-0.2267371	-0.02630368	-0.1581222	-0.04159594	0.03438957	-0.002532434	0.04681004	-0.005221949	-0.02779653	0.0009658558
2621	NA21493	-0.2048366	-0.02455965	-0.1581624	-0.02839664	0.03998575	0.007234883	-0.09203327	0.01216619	-0.03907603	0.1616874
2655	NA21577	-0.2628578	-0.002526011	-0.06857624	-0.02961127	0.01089972	-0.02629412	-0.02723604	0.0214639	-0.03921591	0.04016084
2581	NA21371	-0.2026962	-0.0216407	-0.1540987	-0.04314794	0.03084594	0.002589516	-0.01367809	-0.01559545	-0.007120629	0.02335481
NA20505	NA20505	0.1761475	-0.2907249	-0.006604018	-0.029024	-0.05578414	-0.008794449	-0.0001651302	-0.01363403	0.009680795	-0.008413464
NA20504	NA20504	0.1818652	-0.2821948	-0.003228087	-0.0238118	-0.04833985	-0.01118506	-0.001712537	-0.01137048	0.01314982	0.006106474
NA20506	NA20506	0.1843675	-0.2820713	-0.005368654	-0.02136823	-0.04547208	-0.004727867	0.003079219	-0.005706595	0.01511824	0.002335854
NA20502	NA20502	0.1854301	-0.2832113	-0.02043736	-0.02543816	-0.04607895	-0.004137433	-0.01449861	-0.000195274	0.02610335	-0.001759528
NA20528	NA20528	0.1769958	-0.2753028	-0.006979079	-0.02516488	-0.05262304	-0.006367355	-0.006749469	-0.01457165	0.008752965	0.0004971679
NA20531	NA20531	0.1840833	-0.2727182	-0.01419079	-0.03333208	-0.05229067	-0.001716267	-0.01467684	-0.02435335	0.002831238	0.004065487
NA20534	NA20534	0.1792268	-0.2862425	-0.01211393	-0.0224358	-0.05299841	-0.009640145	-0.0008906264	-0.01867776	0.0007477004	0.009447064
